game_id,possession_id,wall_clock_ts,entry_price,exit_price,exit_reason,entry_side,hold_time_s,gross_pnl,net_pnl,run_prob,traj_final,hazard_final,quarter,score_diff,run_length
0022501150,38,2026-04-08 00:03:38.500000+00:00,42.0,33.0,take_profit,-1,0.546619,9.0,900.0,0.245960995554924,-0.20327676832675934,0.995546817779541,1,-7,3
0022501168,3,2026-04-09 23:45:12.500000+00:00,69.0,64.0,take_profit,-1,21.539653,5.0,500.0,0.3660305142402649,-0.24155575037002563,0.9934911131858826,1,2,1
0022501171,3,2026-04-10 23:12:13.666667+00:00,65.0,65.0,time_gate,-1,240.0,-0.0,-0.0,0.1605229377746582,-0.21921098232269287,0.9990187883377075,1,2,0
0022501176,1,2026-04-10 23:43:50.750000+00:00,64.0,59.0,take_profit,-1,48.312586,5.0,500.0,0.26219868659973145,-0.2947464883327484,0.9926470518112183,1,0,0
0022501176,3,2026-04-10 23:45:25+00:00,67.0,67.0,momentum_flip,-1,67.063606,-0.0,-0.0,0.22101937234401703,-0.35819968581199646,0.9882624745368958,1,-1,1
0022501176,5,2026-04-10 23:46:39.916667+00:00,67.0,67.0,momentum_flip,-1,70.146487,-0.0,-0.0,0.18412737548351288,-0.25404760241508484,0.973625123500824,1,-1,1
0022501176,9,2026-04-10 23:48:57.666667+00:00,68.0,71.0,stop_loss,-1,54.395953,-3.0,-300.0,0.22422191500663757,-0.20908527076244354,0.9881976246833801,1,4,2
0022501186,144,2026-04-12 23:56:53.750000+00:00,63.0,58.0,take_profit,-1,0.396805,5.0,500.0,0.26810121536254883,-0.210136279463768,0.9977734684944153,3,6,2
0022501186,210,2026-04-13 00:40:59.691667+00:00,37.0,29.0,stop_loss,1,0.455798,-8.0,-800.0,0.23168188333511353,0.6051952838897705,0.999503493309021,4,5,1
0042500234,58,2026-05-11 00:22:25.666667+00:00,41.0,44.0,stop_loss,-1,82.544839,-3.0,-300.0,0.17325736582279205,-0.2219862937927246,0.9839858412742615,2,6,2
0042500234,85,2026-05-11 00:48:30+00:00,69.0,64.0,take_profit,-1,169.209206,5.0,500.0,0.19607028365135193,-0.24063798785209656,0.9927369952201843,2,7,1
0042500234,161,2026-05-11 01:43:08.111111+00:00,33.0,27.0,take_profit,-1,28.097368,6.0,600.0,0.16549859941005707,-0.2058372050523758,0.990024209022522,4,-6,1
0042500234,168,2026-05-11 01:49:09+00:00,35.0,35.0,momentum_flip,-1,87.208334,-0.0,-0.0,0.23153097927570343,-0.4063941538333893,0.9973970651626587,4,-8,1
