game_id,possession_id,wall_clock_ts,entry_price,exit_price,exit_reason,entry_side,hold_time_s,gross_pnl,net_pnl,run_prob,traj_final,hazard_final,quarter,score_diff,run_length
0022501150,38,2026-04-08 00:03:38.500000+00:00,42.0,42.0,momentum_flip,-1,169.546696,-0.0,-0.0,0.245960995554924,-0.20327676832675934,0.995546817779541,1,-7,3
0022501150,164,2026-04-08 01:38:07.111111+00:00,56.0,57.0,momentum_flip,-1,64.935447,-1.0,-100.0,0.15734387934207916,-0.16814181208610535,0.9973530769348145,4,3,1
0022501158,198,2026-04-09 01:26:05.833333+00:00,58.0,64.0,stop_loss,-1,38.28513,-6.0,-600.0,0.23060978949069977,-0.18442419171333313,0.9955683350563049,4,4,6
0022501168,3,2026-04-09 23:45:12.500000+00:00,69.0,59.0,take_profit,-1,61.536869,10.0,1000.0,0.3660305142402649,-0.24155575037002563,0.9934911131858826,1,2,1
0022501168,51,2026-04-10 00:13:48.750000+00:00,54.0,59.0,stop_loss,-1,121.286815,-5.0,-500.0,0.17613722383975983,-0.1653885841369629,0.9964659214019775,2,-3,1
0022501168,119,2026-04-10 01:16:05+00:00,70.0,58.0,take_profit,-1,38.036744,12.0,1200.0,0.17607226967811584,-0.18215681612491608,0.9988934397697449,3,3,2
0022501168,147,2026-04-10 01:38:35.833333+00:00,38.0,36.0,momentum_flip,-1,44.203045,2.0,200.0,0.18034739792346954,-0.15569821000099182,0.9995699524879456,4,-6,1
0022501168,153,2026-04-10 01:42:23.333333+00:00,49.0,54.0,stop_loss,-1,84.703347,-5.0,-500.0,0.22620122134685516,-0.18560731410980225,0.9995377063751221,4,-2,1
0022501171,3,2026-04-10 23:12:13.666667+00:00,65.0,65.0,time_gate,-1,240.0,-0.0,-0.0,0.1605229377746582,-0.21921098232269287,0.9990187883377075,1,2,0
0022501171,71,2026-04-11 00:00:24.333333+00:00,51.0,48.0,momentum_flip,-1,75.819022,3.0,300.0,0.25515294075012207,-0.16215729713439941,0.9986961483955383,2,-3,2
0022501171,130,2026-04-11 00:45:27.500000+00:00,61.0,56.0,momentum_flip,-1,42.652798,5.0,500.0,0.21641497313976288,-0.16357530653476715,0.9994298815727234,3,0,2
0022501176,1,2026-04-10 23:43:50.750000+00:00,64.0,65.0,momentum_flip,-1,94.312512,-1.0,-100.0,0.26219868659973145,-0.2947464883327484,0.9926470518112183,1,0,0
0022501176,4,2026-04-10 23:46:30.250000+00:00,67.0,67.0,momentum_flip,-1,79.813154,-0.0,-0.0,0.20220404863357544,-0.21609210968017578,0.9810039401054382,1,-1,1
0022501176,8,2026-04-10 23:48:19+00:00,67.0,72.0,stop_loss,-1,98.063001,-5.0,-500.0,0.20704105496406555,-0.15070685744285583,0.9833795428276062,1,4,1
0022501176,24,2026-04-10 23:58:13.500000+00:00,70.0,69.0,momentum_flip,-1,174.562792,1.0,100.0,0.17898888885974884,-0.19348183274269104,0.98908931016922,1,9,1
0022501186,144,2026-04-12 23:56:53.750000+00:00,63.0,68.0,stop_loss,-1,133.397236,-5.0,-500.0,0.26810121536254883,-0.210136279463768,0.9977734684944153,3,6,2
0022501186,189,2026-04-13 00:27:22.916667+00:00,65.0,70.0,stop_loss,-1,152.230785,-5.0,-500.0,0.15521350502967834,-0.16750261187553406,0.9988648891448975,4,7,1
0022501186,210,2026-04-13 00:40:59.691667+00:00,37.0,29.0,stop_loss,1,0.455798,-8.0,-800.0,0.23168188333511353,0.6051952838897705,0.999503493309021,4,5,1
0042500101,124,2026-04-20 00:12:51+00:00,60.0,50.0,take_profit,-1,45.169644,10.0,1000.0,0.1649225354194641,-0.16066400706768036,0.9990654587745667,3,-3,4
0042500103,108,2026-04-25 18:35:49.333333+00:00,52.0,57.0,stop_loss,-1,29.866347,-5.0,-500.0,0.15748953819274902,-0.19298651814460754,0.9859232902526855,3,4,1
0042500103,110,2026-04-25 18:36:51+00:00,67.0,72.0,stop_loss,-1,108.200998,-5.0,-500.0,0.2922566831111908,-0.15862667560577393,0.9628443121910095,3,3,2
0042500112,70,2026-04-22 00:09:56+00:00,67.0,68.0,momentum_flip,-1,64.205812,-1.0,-100.0,0.1532377153635025,-0.15441539883613586,0.9956579208374023,2,0,1
0042500117,160,2026-05-03 01:39:16.388889+00:00,35.0,25.0,take_profit,-1,87.741787,10.0,1000.0,0.28673848509788513,-0.1581878811120987,0.9978312849998474,4,-2,1
0042500123,105,2026-04-24 00:30:32.500000+00:00,70.0,59.0,take_profit,-1,2.608218,11.0,1100.0,0.23014342784881592,-0.1729251742362976,0.9976638555526733,3,6,5
0042500135,135,2026-04-30 01:25:40+00:00,57.0,62.0,stop_loss,-1,169.119734,-5.0,-500.0,0.2410556674003601,-0.1551632583141327,0.9984440207481384,3,-4,2
0042500135,149,2026-04-30 01:35:02.250000+00:00,45.0,39.0,momentum_flip,-1,146.869567,6.0,600.0,0.17330259084701538,-0.18125635385513306,0.9990940093994141,3,-8,2
0042500135,154,2026-04-30 01:38:07.500000+00:00,48.0,53.0,stop_loss,-1,46.61876,-5.0,-500.0,0.25391432642936707,-0.17644508183002472,0.9979785084724426,3,-7,1
0042500136,49,2026-05-02 00:16:12+00:00,42.0,42.0,time_gate,-1,240.0,-0.0,-0.0,0.16307790577411652,-0.19878244400024414,0.9986459612846375,2,2,3
0042500154,115,2026-04-26 21:20:30+00:00,52.0,52.0,momentum_flip,-1,63.101897,-0.0,-0.0,0.1578477919101715,-0.19714491069316864,0.9947142004966736,3,4,6
0042500161,22,2026-04-18 19:57:03.416667+00:00,65.0,65.0,momentum_flip,-1,21.769654,-0.0,-0.0,0.1530970335006714,-0.18412011861801147,0.9933249354362488,1,-4,1
0042500201,6,2026-05-05 23:16:41.500000+00:00,62.0,61.0,momentum_flip,-1,44.600482,1.0,100.0,0.1794832944869995,-0.18969261646270752,0.9939411878585815,1,0,2
0042500201,133,2026-05-06 00:54:33.333333+00:00,69.0,70.0,momentum_flip,-1,88.766493,-1.0,-100.0,0.17334651947021484,-0.1593630462884903,0.9986956715583801,3,4,2
0042500202,118,2026-05-08 00:48:33.750000+00:00,65.0,63.0,momentum_flip,-1,224.412777,2.0,200.0,0.16402281820774078,-0.17606677114963531,0.9936373233795166,3,4,1
0042500202,129,2026-05-08 00:56:26.750000+00:00,65.0,55.0,take_profit,-1,140.41274,10.0,1000.0,0.20153102278709412,-0.15148618817329407,0.9915087223052979,3,4,1
0042500206,11,2026-05-15 23:21:01.750000+00:00,60.0,59.0,momentum_flip,-1,80.419033,1.0,100.0,0.29322126507759094,-0.15091076493263245,0.9490090608596802,1,-1,1
0042500234,58,2026-05-11 00:22:25.666667+00:00,41.0,46.0,stop_loss,-1,100.541817,-5.0,-500.0,0.17325736582279205,-0.2219862937927246,0.9839858412742615,2,6,2
0042500234,81,2026-05-11 00:45:10.666667+00:00,70.0,60.0,take_profit,-1,50.541634,10.0,1000.0,0.17750917375087738,-0.16907444596290588,0.9963175058364868,2,4,1
0042500234,83,2026-05-11 00:47:29.333333+00:00,67.0,67.0,time_gate,-1,240.0,-0.0,-0.0,0.16581717133522034,-0.1966152936220169,0.9922687411308289,2,7,1
0042500234,161,2026-05-11 01:43:08.111111+00:00,33.0,23.0,take_profit,-1,29.097459,10.0,1000.0,0.16549859941005707,-0.2058372050523758,0.990024209022522,4,-6,1
0042500234,168,2026-05-11 01:49:09+00:00,35.0,35.0,momentum_flip,-1,87.208334,-0.0,-0.0,0.23153097927570343,-0.4063941538333893,0.9973970651626587,4,-8,1
0042500234,174,2026-05-11 01:55:26+00:00,34.0,39.0,stop_loss,-1,40.208447,-5.0,-500.0,0.155197411775589,-0.15725310146808624,0.9927871823310852,4,-6,2
0052500201,15,2026-04-17 23:50:15.333333+00:00,45.0,50.0,stop_loss,-1,234.819874,-5.0,-500.0,0.19176168739795685,-0.15452590584754944,0.9872022271156311,1,5,3
